Date,Department,Category,CustomerCode,Price,Quantity,Revenue
2015-04-29,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2015-07-15,Sides,Yogurt,CWM11331L8O,12.0,12.0,144.0
2015-08-18,Kabobs,Beef,CWM11331L8O,25.0,7.0,175.0
2015-10-28,Entrees,Lamb Chops,C0482761N1,19.0,9.0,171.0
2015-07-21,Kabobs,Chicken,CWM11331L8O,33.0,7.0,231.0
2015-10-08,Kabobs,Beef,CWM11331L8O,25.0,9.0,225.0
2016-07-13,Kabobs,Lamb,CWM11331L8O,28.0,17.0,476.0
2015-09-21,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2015-01-28,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2016-07-13,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2014-07-15,Kabobs,Chicken,CWM11331L8O,33.0,4.0,132.0
2014-12-31,Kabobs,Lamb,CWM11331L8O,28.0,10.0,280.0
2015-06-10,Kabobs,Beef,CWM11331L8O,25.0,12.0,300.0
2015-12-17,Sides,Yogurt,CWM11331L8O,12.0,10.0,120.0
2015-03-25,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2017-03-01,Kabobs,Chicken,CWM11331L8O,33.0,1.0,33.0
2016-03-08,Kabobs,Lamb,CWM11331L8O,28.0,5.0,140.0
2015-06-25,Entrees,Lamb Chops,CWM11331L8O,33.0,9.0,297.0
2014-08-12,Kabobs,Chicken,CWM11331L8O,33.0,13.0,429.0
2015-06-02,Sides,Yogurt,CWM11331L8O,12.0,14.0,168.0
2016-04-14,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2016-02-07,Sides,Rice,CWM11331L8O,9.0,3.0,27.0
2016-09-25,Kabobs,Chicken,CWM11331L8O,33.0,16.0,528.0
2017-03-18,Sides,Yogurt,CWM11331L8O,12.0,9.0,108.0
2015-02-25,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2014-08-12,Sides,Yogurt,CWM11331L8O,12.0,21.0,252.0
2015-03-22,Entrees,Lamb Chops,CMU6606DNC,32.0,15.0,480.0
2015-05-17,Kabobs,Beef,CWM11331L8O,25.0,16.0,400.0
2014-05-25,Sides,Chips,CWM11331L8O,8.0,15.0,120.0
2017-03-08,Sides,Rice,CWM11331L8O,9.0,17.0,153.0
2015-11-05,Sides,Roll,CWM11331L8O,5.0,13.0,65.0
2016-03-06,Kabobs,Beef,CWM11331L8O,25.0,17.0,425.0
2015-02-01,Entrees,Beef and Broccoli,CWM11331L8O,37.0,13.0,481.0
2016-08-31,Sides,Roll,CWM11331L8O,5.0,6.0,30.0
2016-03-06,Entrees,Beef and Broccoli,CWM11331L8O,28.0,5.0,140.0
2015-01-29,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2014-08-25,Entrees,Beef and Broccoli,CEE4984ZKL,26.0,15.0,390.0
2015-05-04,Kabobs,Chicken,CWM11331L8O,33.0,8.0,264.0
2014-09-30,Sides,Rice,CWM11331L8O,9.0,9.0,81.0
2015-07-23,Entrees,Lamb Chops,CWM11331L8O,37.0,1.0,37.0
2016-04-20,Kabobs,Beef,CWM11331L8O,28.0,16.0,448.0
2015-01-27,Sides,Yogurt,CWM11331L8O,12.0,19.0,228.0
2016-07-20,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2014-08-14,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2014-07-13,Kabobs,Lamb,CWM11331L8O,28.0,17.0,476.0
2015-05-23,Kabobs,Chicken,CWM11331L8O,33.0,19.0,627.0
2015-08-26,Sides,Roll,CWM11331L8O,5.0,21.0,105.0
2015-02-19,Kabobs,Chicken,CWM11331L8O,33.0,6.0,198.0
2014-04-13,Sides,Yogurt,CWM11331L8O,12.0,13.0,156.0
2016-01-26,Sides,Rice,CWM11331L8O,9.0,13.0,117.0
2014-03-13,Sides,Chips,CWM11331L8O,8.0,13.0,104.0
2014-04-10,Kabobs,Beef,CWM11331L8O,25.0,5.0,125.0
2014-05-06,Sides,Rice,CWM11331L8O,9.0,3.0,27.0
2015-04-27,Kabobs,Lamb,C1K661963X,28.0,14.0,392.0
2014-10-25,Kabobs,Beef,CWM11331L8O,25.0,8.0,200.0
2015-02-03,Kabobs,Chicken,C4E6258O45,33.0,14.0,462.0
2015-05-10,Kabobs,Chicken,CWM11331L8O,33.0,7.0,231.0
2014-03-05,Kabobs,Beef,CWM11331L8O,25.0,7.0,175.0
2015-06-22,Kabobs,Chicken,CWM11331L8O,33.0,13.0,429.0
2015-04-08,Entrees,Beef and Broccoli,CWM11331L8O,14.0,8.0,112.0
2015-06-10,Kabobs,Beef,CWM11331L8O,25.0,9.0,225.0
2015-08-02,Kabobs,Beef,CWM11331L8O,25.0,14.0,350.0
2014-09-23,Sides,Roll,CWM11331L8O,5.0,23.0,115.0
2014-08-20,Entrees,Beef and Broccoli,CHF49525LU,25.0,8.0,200.0
2016-01-07,Kabobs,Lamb,CWM11331L8O,28.0,17.0,476.0
2014-04-23,Kabobs,Beef,CWM11331L8O,25.0,14.0,350.0
2014-03-19,Sides,Chips,CWM11331L8O,8.0,16.0,128.0
2014-02-18,Kabobs,Lamb,CWM11331L8O,28.0,5.0,140.0
2015-07-22,Entrees,Beef and Broccoli,CWM11331L8O,14.0,5.0,70.0
2014-05-17,Sides,Roll,CWM11331L8O,5.0,5.0,25.0
2016-12-21,Sides,Rice,CWM11331L8O,9.0,15.0,135.0
2016-10-02,Sides,Yogurt,CWM11331L8O,12.0,6.0,72.0
2015-05-13,Entrees,Beef and Broccoli,CWM11331L8O,19.0,13.0,247.0
2015-09-10,Entrees,Lamb Chops,CWM11331L8O,30.0,6.0,180.0
2014-06-04,Kabobs,Beef,CWM11331L8O,25.0,8.0,200.0
2016-04-05,Entrees,Beef and Broccoli,CWM11331L8O,19.0,16.0,304.0
2016-07-26,Kabobs,Chicken,CTJ9767P6N,33.0,13.0,429.0
2017-03-22,Kabobs,Beef,CWM11331L8O,28.0,9.0,252.0
2014-02-08,Entrees,Lamb Chops,CWM11331L8O,19.0,13.0,247.0
2014-09-11,Entrees,Lamb Chops,CWM11331L8O,38.0,11.0,418.0
2016-12-31,Sides,Rice,CWM11331L8O,9.0,21.0,189.0
2016-01-16,Kabobs,Beef,C5Y8661Q6Q,25.0,6.0,150.0
2016-09-05,Entrees,Lamb Chops,CWM11331L8O,9.0,8.0,72.0
2015-11-15,Sides,Rice,CWM11331L8O,9.0,6.0,54.0
2016-08-31,Kabobs,Lamb,CWM11331L8O,28.0,17.0,476.0
2014-12-11,Sides,Yogurt,CWM11331L8O,12.0,13.0,156.0
2014-07-01,Sides,Yogurt,CWM11331L8O,12.0,8.0,96.0
2017-03-14,Kabobs,Beef,CWM11331L8O,28.0,16.0,448.0
2014-06-15,Kabobs,Chicken,CWM11331L8O,33.0,18.0,594.0
2016-11-02,Sides,Rice,CWM11331L8O,9.0,7.0,63.0
2016-08-15,Kabobs,Chicken,C3R9881NFH,33.0,9.0,297.0
2016-01-18,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2016-08-31,Entrees,Beef and Broccoli,CWM11331L8O,30.0,22.0,660.0
2015-07-21,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2016-02-07,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2014-10-07,Kabobs,Beef,CWM11331L8O,25.0,14.0,350.0
2015-04-07,Sides,Rice,CZN67242TK,9.0,7.0,63.0
2014-04-26,Sides,Yogurt,CWM11331L8O,12.0,7.0,84.0
2016-01-20,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2015-11-11,Kabobs,Chicken,CWM11331L8O,33.0,16.0,528.0
2015-02-17,Sides,Yogurt,CWM11331L8O,12.0,15.0,180.0
2014-09-08,Kabobs,Chicken,CWM11331L8O,33.0,7.0,231.0
2014-10-15,Sides,Rice,CWM11331L8O,9.0,10.0,90.0
2017-02-08,Sides,Yogurt,CWM11331L8O,12.0,19.0,228.0
2015-03-16,Kabobs,Lamb,CO16560VNZ,28.0,4.0,112.0
2015-02-24,Kabobs,Beef,CWM11331L8O,25.0,9.0,225.0
2016-06-15,Kabobs,Beef,CWM11331L8O,28.0,1.0,28.0
2014-11-16,Entrees,Lamb Chops,CWM11331L8O,32.0,9.0,288.0
2015-01-17,Sides,Yogurt,CWM11331L8O,12.0,12.0,144.0
2016-09-18,Kabobs,Beef,C1Q10055L4R,28.0,8.0,224.0
2016-10-25,Kabobs,Chicken,CWM11331L8O,33.0,5.0,165.0
2015-01-13,Kabobs,Chicken,CWM11331L8O,,12.0,
2016-02-04,Kabobs,Lamb,CWM11331L8O,28.0,10.0,280.0
2016-08-09,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2017-03-29,Kabobs,Chicken,CWM11331L8O,33.0,16.0,528.0
2015-05-13,Kabobs,Chicken,CWM11331L8O,33.0,13.0,429.0
2014-11-24,Kabobs,Beef,CWM11331L8O,25.0,19.0,475.0
2015-08-19,Kabobs,Beef,CWM11331L8O,25.0,4.0,100.0
2016-04-23,Kabobs,Beef,CWM11331L8O,28.0,6.0,168.0
2017-02-15,Entrees,Beef and Broccoli,CWM11331L8O,27.0,2.0,54.0
2014-10-22,Entrees,Lamb Chops,CWM11331L8O,16.0,15.0,240.0
2015-07-28,Sides,Roll,CWM11331L8O,5.0,16.0,80.0
2015-04-22,Sides,Yogurt,CWM11331L8O,12.0,12.0,144.0
2015-06-08,Kabobs,Beef,CRF7256TPC,25.0,12.0,300.0
2016-10-27,Kabobs,Beef,CWM11331L8O,28.0,12.0,336.0
2016-02-03,Kabobs,Lamb,CWM11331L8O,28.0,14.0,392.0
2015-02-14,Kabobs,Chicken,CWM11331L8O,,14.0,
2016-04-07,Kabobs,Beef,CWM11331L8O,25.0,21.0,525.0
2015-04-13,Kabobs,Lamb,CWM11331L8O,28.0,10.0,280.0
2016-12-27,Kabobs,Chicken,CWM11331L8O,33.0,16.0,528.0
2015-05-20,Kabobs,Beef,CMS7098JXU,25.0,18.0,450.0
2015-02-14,Kabobs,Beef,CWM11331L8O,25.0,20.0,500.0
2017-03-09,Entrees,Lamb Chops,CWM11331L8O,29.0,7.0,203.0
2015-11-29,Entrees,Beef and Broccoli,CWM11331L8O,26.0,23.0,598.0
2017-03-28,Entrees,Lamb Chops,CWM11331L8O,19.0,17.0,323.0
2014-05-14,Kabobs,Beef,CWM11331L8O,25.0,19.0,475.0
2014-10-01,Kabobs,Beef,CWM11331L8O,25.0,8.0,200.0
2017-03-29,Sides,Yogurt,CWM11331L8O,12.0,9.0,108.0
2017-02-16,Sides,Yogurt,CWM11331L8O,12.0,10.0,120.0
2014-07-27,Entrees,Lamb Chops,CWM11331L8O,19.0,19.0,361.0
2014-05-12,Kabobs,Chicken,C3W3931YHV,33.0,13.0,429.0
2015-12-16,Kabobs,Chicken,CWM11331L8O,33.0,16.0,528.0
2016-08-04,Kabobs,Chicken,CGA983713S,33.0,15.0,495.0
2016-06-25,Kabobs,Lamb,CWM11331L8O,28.0,13.0,364.0
2014-01-15,Sides,Yogurt,CWM11331L8O,12.0,7.0,84.0
2015-12-07,Kabobs,Chicken,CWM11331L8O,33.0,7.0,231.0
2015-10-25,Entrees,Lamb Chops,CWM11331L8O,28.0,11.0,308.0
2014-06-25,Kabobs,Lamb,CWM11331L8O,28.0,3.0,84.0
2015-08-22,Kabobs,Lamb,CWM11331L8O,28.0,16.0,448.0
2015-04-01,Kabobs,Pork,CWM11331L8O,28.0,15.0,420.0
2014-02-12,Kabobs,Chicken,CWM11331L8O,33.0,5.0,165.0
2015-06-28,Sides,Yogurt,CWM11331L8O,12.0,15.0,180.0
2014-11-16,Sides,Rice,CWM11331L8O,9.0,13.0,117.0
2016-06-05,Kabobs,Chicken,CWM11331L8O,33.0,17.0,561.0
2014-05-08,Kabobs,Chicken,CWM11331L8O,33.0,16.0,528.0
2014-01-19,Sides,Rice,CWM11331L8O,9.0,13.0,117.0
2014-06-24,Sides,Yogurt,CWM11331L8O,12.0,15.0,180.0
2015-09-03,Kabobs,Beef,CWM11331L8O,25.0,11.0,275.0
2014-03-18,Entrees,Lamb Chops,CWM11331L8O,30.0,15.0,450.0
2015-03-15,Sides,Yogurt,CWM11331L8O,12.0,12.0,144.0
2015-11-05,Sides,Rice,CWM11331L8O,9.0,5.0,45.0
2014-07-16,Kabobs,Beef,CWM11331L8O,25.0,18.0,450.0
2016-02-17,Kabobs,Chicken,CWM11331L8O,33.0,21.0,693.0
2014-07-23,Sides,Roll,CAM4722Z2Z,5.0,20.0,100.0
2016-02-13,Sides,Rice,CWM11331L8O,9.0,9.0,81.0
2016-06-16,Kabobs,Lamb,CWM11331L8O,28.0,9.0,252.0
2016-09-28,Kabobs,Beef,CWM11331L8O,28.0,14.0,392.0
2015-02-19,Kabobs,Lamb,CWM11331L8O,28.0,3.0,84.0
2015-08-27,Kabobs,Beef,CWM11331L8O,25.0,14.0,350.0
2014-03-06,Entrees,Lamb Chops,CWM11331L8O,35.0,12.0,420.0
2015-01-21,Sides,Yogurt,CWM11331L8O,12.0,10.0,120.0
2016-10-12,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2015-02-04,Kabobs,Beef,CWM11331L8O,25.0,7.0,175.0
2014-10-15,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2016-04-25,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2015-12-03,Sides,Yogurt,CWM11331L8O,12.0,6.0,72.0
2014-12-17,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2014-12-22,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2014-04-22,Kabobs,Beef,CWM11331L8O,25.0,13.0,325.0
2017-03-28,Sides,Rice,CWM11331L8O,9.0,5.0,45.0
2014-11-11,Kabobs,Chicken,CWM11331L8O,33.0,19.0,627.0
2014-08-21,Kabobs,Lamb,CWM11331L8O,28.0,2.0,56.0
2014-06-16,Sides,Yogurt,CWM11331L8O,12.0,15.0,180.0
2016-12-19,Entrees,Lamb Chops,CWM11331L8O,28.0,11.0,308.0
2015-08-17,Entrees,Lamb Chops,CWM11331L8O,23.0,17.0,391.0
2015-01-18,Kabobs,Beef,CWM11331L8O,25.0,9.0,225.0
2016-05-11,Kabobs,Lamb,CWM11331L8O,28.0,7.0,196.0
2015-04-15,Kabobs,Lamb,CWM11331L8O,28.0,1.0,28.0
2016-06-14,Kabobs,Chicken,CWM11331L8O,33.0,8.0,264.0
2014-08-07,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2014-05-12,Kabobs,Chicken,CWM11331L8O,33.0,3.0,99.0
2014-03-20,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2014-06-12,Kabobs,Chicken,CAT115185LV,33.0,12.0,396.0
2014-04-16,Sides,Yogurt,CWM11331L8O,12.0,6.0,72.0
2015-07-15,Kabobs,Beef,CWM11331L8O,25.0,5.0,125.0
2014-04-30,Sides,Yogurt,CWM11331L8O,12.0,20.0,240.0
2014-12-10,Sides,Yogurt,CWM11331L8O,12.0,12.0,144.0
2016-09-22,Sides,Yogurt,CWM11331L8O,12.0,15.0,180.0
2015-05-14,Entrees,Beef and Broccoli,CWM11331L8O,27.0,10.0,270.0
2016-04-20,Kabobs,Beef,CWM11331L8O,28.0,9.0,252.0
2016-04-16,Kabobs,Pork,CWM11331L8O,29.0,16.0,464.0
2015-06-04,Sides,Yogurt,CWM11331L8O,12.0,6.0,72.0
2014-02-02,Kabobs,Chicken,C5V2865YA3,33.0,4.0,132.0
2014-09-22,Entrees,Lamb Chops,CWM11331L8O,32.0,16.0,512.0
2017-03-16,Kabobs,Chicken,CWM11331L8O,33.0,13.0,429.0
2016-11-14,Sides,Rice,CWM11331L8O,9.0,15.0,135.0
2014-12-03,Sides,Rice,CWM11331L8O,9.0,2.0,18.0
2014-01-11,Kabobs,Chicken,CWM11331L8O,33.0,2.0,66.0
2014-01-18,Kabobs,Lamb,CWM11331L8O,28.0,17.0,476.0
2014-12-29,Sides,Rice,CT26023FU1,9.0,15.0,135.0
2014-03-26,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2015-05-13,Kabobs,Beef,CWM11331L8O,,21.0,
2014-11-22,Entrees,Lamb Chops,CSV5783K2L,17.0,5.0,85.0
2014-04-17,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2014-06-26,Kabobs,Beef,C2U4460NXS,25.0,9.0,225.0
2014-10-27,Sides,Rice,CWM11331L8O,9.0,8.0,72.0
2015-03-09,Kabobs,Chicken,CWM11331L8O,33.0,4.0,132.0
2015-01-22,Sides,Chips,CWM11331L8O,8.0,15.0,120.0
2015-09-17,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2014-01-29,Kabobs,Chicken,CWM11331L8O,33.0,5.0,165.0
2014-08-24,Sides,Yogurt,CWM11331L8O,12.0,16.0,192.0
2016-10-17,Kabobs,Lamb,CWM11331L8O,28.0,2.0,56.0
2016-11-19,Kabobs,Chicken,CWM11331L8O,33.0,20.0,660.0
2014-05-18,Sides,Yogurt,CWM11331L8O,12.0,16.0,192.0
2015-07-30,Kabobs,Beef,CWM11331L8O,25.0,3.0,75.0
2015-07-13,Sides,Yogurt,CWM11331L8O,12.0,9.0,108.0
2015-06-10,Sides,Yogurt,CWM11331L8O,12.0,12.0,144.0
2014-12-09,Sides,Yogurt,CWM11331L8O,12.0,11.0,132.0
2014-06-18,Kabobs,Beef,CWM11331L8O,25.0,14.0,350.0
2015-11-05,Kabobs,Chicken,CWM11331L8O,33.0,4.0,132.0
2016-02-24,Kabobs,Chicken,CWM11331L8O,33.0,3.0,99.0
2014-05-14,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2015-07-04,Sides,Roll,CMR74825BV,5.0,19.0,95.0
2016-06-04,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2014-08-10,Sides,Roll,CWM11331L8O,5.0,7.0,35.0
2014-07-13,Kabobs,Beef,CWM11331L8O,25.0,18.0,450.0
2016-09-20,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2015-01-28,Entrees,Beef and Broccoli,CWM11331L8O,26.0,5.0,130.0
2016-12-07,Sides,Yogurt,CBJ30583OQ,12.0,19.0,228.0
2014-10-14,Kabobs,Chicken,CWM11331L8O,33.0,6.0,198.0
2014-11-05,Sides,Rice,CWM11331L8O,9.0,14.0,126.0
2015-09-12,Kabobs,Chicken,CWM11331L8O,33.0,16.0,528.0
2015-04-21,Kabobs,Chicken,CWM11331L8O,33.0,19.0,627.0
2015-10-28,Kabobs,Beef,CW482710RG,25.0,12.0,300.0
2015-09-14,Kabobs,Chicken,CWM11331L8O,33.0,6.0,198.0
2014-11-12,Kabobs,Beef,CWM11331L8O,25.0,12.0,300.0
2017-02-21,Kabobs,Beef,CWM11331L8O,28.0,14.0,392.0
2016-04-26,Sides,Rice,CWM11331L8O,9.0,6.0,54.0
2014-10-06,Sides,Yogurt,CWM11331L8O,12.0,11.0,132.0
2014-07-27,Kabobs,Beef,CWM11331L8O,25.0,5.0,125.0
2015-05-12,Kabobs,Lamb,CWM11331L8O,28.0,15.0,420.0
2015-05-09,Entrees,Lamb Chops,CDW2541LB9,30.0,20.0,600.0
2015-11-03,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2014-03-06,Kabobs,Lamb,CVP3271F30,28.0,8.0,224.0
2015-07-01,Kabobs,Lamb,CWM11331L8O,28.0,12.0,336.0
2014-04-02,Kabobs,Pork,CWM11331L8O,28.0,5.0,140.0
2015-03-21,Sides,Yogurt,CWM11331L8O,12.0,14.0,168.0
2017-02-22,Sides,Yogurt,CWM11331L8O,12.0,13.0,156.0
2017-02-02,Sides,Roll,CWM11331L8O,5.0,21.0,105.0
2014-11-20,Sides,Yogurt,CWM11331L8O,12.0,5.0,60.0
2016-09-03,Kabobs,Beef,CWM11331L8O,28.0,9.0,252.0
2014-04-09,Sides,Yogurt,CWM11331L8O,12.0,16.0,192.0
2017-03-25,Kabobs,Beef,C6I11055OLX,28.0,4.0,112.0
2017-02-15,Kabobs,Beef,CWM11331L8O,28.0,12.0,336.0
2016-11-12,Entrees,Lamb Chops,CWM11331L8O,28.0,17.0,476.0
2016-03-31,Sides,Yogurt,CXK9069SKC,12.0,13.0,156.0
2015-06-16,Entrees,Lamb Chops,CWM11331L8O,32.0,11.0,352.0
2015-07-25,Sides,Yogurt,CWM11331L8O,12.0,16.0,192.0
2015-06-01,Sides,Yogurt,CWM11331L8O,12.0,8.0,96.0
2014-11-08,Entrees,Beef and Broccoli,CWM11331L8O,30.0,10.0,300.0
2014-01-05,Kabobs,Lamb,CWM11331L8O,28.0,12.0,336.0
2014-05-01,Entrees,Lamb Chops,CUP3825MCL,39.0,3.0,117.0
2015-05-28,Entrees,Lamb Chops,CWM11331L8O,24.0,15.0,360.0
2014-11-06,Sides,Rice,CWM11331L8O,9.0,18.0,162.0
2016-06-22,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2016-02-23,Kabobs,Lamb,CWM11331L8O,28.0,14.0,392.0
2015-07-14,Kabobs,Chicken,CWM11331L8O,33.0,8.0,264.0
2015-01-13,Kabobs,Chicken,CWM11331L8O,33.0,16.0,528.0
2016-08-28,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2016-06-23,Kabobs,Beef,CWM11331L8O,28.0,11.0,308.0
2014-04-06,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2014-09-16,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2015-07-18,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2014-05-01,Sides,Rice,CWM11331L8O,9.0,10.0,90.0
2014-04-09,Kabobs,Lamb,CWM11331L8O,28.0,14.0,392.0
2015-09-15,Sides,Yogurt,CWM11331L8O,12.0,5.0,60.0
2017-01-14,Sides,Yogurt,CWQ106391XQ,12.0,1.0,12.0
2016-09-08,Kabobs,Beef,CWM11331L8O,28.0,6.0,168.0
2015-03-15,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2014-11-12,Sides,Rice,CWM11331L8O,9.0,14.0,126.0
2014-07-24,Kabobs,Beef,CWM11331L8O,,11.0,
2017-01-25,Kabobs,Beef,CWM11331L8O,28.0,14.0,392.0
2016-05-22,Sides,Chips,CPF9349IOY,8.0,13.0,104.0
2017-02-23,Entrees,Lamb Chops,CWM11331L8O,32.0,19.0,608.0
2017-03-16,Sides,Yogurt,CWM11331L8O,12.0,18.0,216.0
2014-02-15,Kabobs,Beef,CWM11331L8O,25.0,8.0,200.0
2014-10-12,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2016-10-13,Sides,Rice,CWM11331L8O,9.0,11.0,99.0
2017-03-29,Kabobs,Chicken,CWM11331L8O,33.0,13.0,429.0
2016-04-26,Sides,Yogurt,CWM11331L8O,12.0,8.0,96.0
2014-07-23,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2014-06-12,Kabobs,Lamb,CWM11331L8O,28.0,10.0,280.0
2014-12-07,Kabobs,Beef,CWM11331L8O,25.0,6.0,150.0
2014-03-01,Entrees,Lamb Chops,CWM11331L8O,27.0,2.0,54.0
2014-07-24,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2015-11-12,Sides,Yogurt,CWM11331L8O,12.0,4.0,48.0
2014-09-28,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2014-06-02,Sides,Rice,C9D4207FBT,9.0,7.0,63.0
2017-01-07,Kabobs,Lamb,CWM11331L8O,30.0,12.0,360.0
2015-07-04,Entrees,Lamb Chops,CWM11331L8O,16.0,17.0,272.0
2016-05-25,Kabobs,Beef,CWM11331L8O,28.0,15.0,420.0
2014-12-02,Sides,Yogurt,CWM11331L8O,12.0,22.0,264.0
2014-04-22,Entrees,Lamb Chops,CWM11331L8O,42.0,10.0,420.0
2016-01-31,Kabobs,Beef,CWM11331L8O,25.0,14.0,350.0
2015-05-23,Kabobs,Lamb,CWM11331L8O,28.0,18.0,504.0
2016-01-28,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2014-03-02,Kabobs,Chicken,CWM11331L8O,33.0,17.0,561.0
2014-10-15,Kabobs,Beef,CWM11331L8O,25.0,19.0,475.0
2016-07-03,Kabobs,Chicken,CWM11331L8O,33.0,7.0,231.0
2014-05-01,Entrees,Beef and Broccoli,CGA38266G5,15.0,15.0,225.0
2015-12-16,Sides,Yogurt,CWM11331L8O,12.0,16.0,192.0
2014-02-17,Kabobs,Pork,CWM11331L8O,28.0,5.0,140.0
2015-06-24,Sides,Yogurt,CWM11331L8O,12.0,10.0,120.0
2016-07-31,Entrees,Lamb Chops,CNA11255S75,28.0,8.0,224.0
2015-12-14,Kabobs,Chicken,CWM11331L8O,33.0,6.0,198.0
2015-01-11,Kabobs,Beef,CWM11331L8O,25.0,12.0,300.0
2014-04-02,Sides,Yogurt,CWM11331L8O,12.0,17.0,204.0
2014-04-27,Entrees,Lamb Chops,C6Y11478704,30.0,1.0,30.0
2014-05-29,Kabobs,Pork,CWM11331L8O,28.0,10.0,280.0
2017-02-28,Sides,Roll,CWM11331L8O,5.0,19.0,95.0
2016-09-22,Entrees,Lamb Chops,CWM11331L8O,15.0,14.0,210.0
2016-01-07,Kabobs,Beef,CWM11331L8O,25.0,12.0,300.0
2015-04-19,Sides,Yogurt,CWM11331L8O,12.0,6.0,72.0
2015-10-12,Sides,Roll,CWM11331L8O,5.0,2.0,10.0
2014-05-31,Sides,Yogurt,CWM11331L8O,12.0,15.0,180.0
2017-02-02,Sides,Yogurt,CWM11331L8O,12.0,19.0,228.0
2016-03-30,Sides,Chips,CWM11331L8O,8.0,2.0,16.0
2016-05-14,Sides,Yogurt,CWM11331L8O,12.0,13.0,156.0
2014-05-24,Kabobs,Chicken,CWM11331L8O,33.0,1.0,33.0
2017-02-16,Kabobs,Pork,CWM11331L8O,29.0,4.0,116.0
2016-09-08,Entrees,Lamb Chops,CWM11331L8O,29.0,16.0,464.0
2016-05-18,Sides,Yogurt,CWM11331L8O,12.0,14.0,168.0
2016-05-08,Sides,Yogurt,CWM11331L8O,12.0,7.0,84.0
2014-03-17,Sides,Yogurt,CWM11331L8O,12.0,12.0,144.0
2016-08-25,Kabobs,Pork,CWM11331L8O,29.0,14.0,406.0
2014-10-26,Kabobs,Chicken,CWM11331L8O,33.0,8.0,264.0
2014-09-24,Sides,Yogurt,CWM11331L8O,12.0,8.0,96.0
2015-02-15,Kabobs,Chicken,CWM11331L8O,33.0,16.0,528.0
2015-09-05,Entrees,Lamb Chops,CWM11331L8O,34.0,19.0,646.0
2014-10-15,Entrees,Beef and Broccoli,CWM11331L8O,36.0,11.0,396.0
2016-05-15,Kabobs,Lamb,CWM11331L8O,28.0,5.0,140.0
2016-07-07,Sides,Yogurt,CWM11331L8O,12.0,10.0,120.0
2014-11-27,Kabobs,Chicken,CLT3170GAN,33.0,17.0,561.0
2014-02-02,Kabobs,Beef,CWM11331L8O,25.0,12.0,300.0
2016-06-22,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2016-01-12,Kabobs,Chicken,CWM11331L8O,33.0,7.0,231.0
2014-08-19,Kabobs,Pork,CWM11331L8O,28.0,14.0,392.0
2014-08-11,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2015-03-16,Sides,Yogurt,CTT11559DCQ,12.0,7.0,84.0
2017-01-07,Entrees,Beef and Broccoli,CWM11331L8O,28.0,12.0,336.0
2016-06-16,Kabobs,Beef,CWM11331L8O,28.0,5.0,140.0
2014-07-14,Sides,Rice,CWM11331L8O,9.0,17.0,153.0
